num_hyps,proof_effort,frequency,canonical
7,14,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : ((y : β) → (h' : xs.length = ys.length) → (hrev : xs.reverse.length = ys.reverse.length) → zip' (xs.reverse ++ [x]) (ys.reverse ++ [y]) = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) ([] ++ [y]) = zip' [] [] ++ [(x, y)] ∧ ((head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)])) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,11,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) ([] ++ [y]) = zip' [] [] ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,15,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → (hrev' : us.length = vs.length) → (u, v) :: zip' (us ++ [x]) (vs ++ [y]) = (u, v) :: zip' us vs ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,10,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,10,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,11,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) ([] ++ [y]) = zip' [] [] ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → ((v : β) → (hrev' : us.length = vs.length) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,11,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → (hrev : xs.reverse.length = ys.reverse.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,11,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → ((v : β) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,10,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
7,11,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,14,2,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,12,2,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,12,2,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,12,2,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,13,2,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,15,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → (hrev' : us.length = vs.length) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,16,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → (hrev' : us.length = vs.length) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]) ∧ ((v : β) → us.length = vs.length))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]))) : zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.length = ys.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → (head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → zip' (u :: us ++ [x]) (v :: vs ++ [y]) = zip' (u :: us) (v :: vs) ++ [(x, y)]))) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,15,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → (hrev : xs.reverse.length = ys.reverse.length) → zip' (xs.reverse ++ [x]) (ys.reverse ++ [y]) = ((x, y) :: zip' xs ys).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) ([] ++ [y]) = zip' (u :: us) [] ++ [(x, y)] ∧ ((v : β) → us.length = vs.length))) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → (h' : xs.length = ys.length) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) (vs ++ [y]) = zip' [] vs ++ [(x, y)]) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
8,13,1,"(x : α) (xs : List α) (ih : ∀ (ys : List β), xs.length = ys.length → zip' xs.reverse ys.reverse = (zip' xs ys).reverse) (ys : List β) (h : (x :: xs).length = ys.length) (h1 : zip' (x :: xs).reverse [].reverse = (zip' (x :: xs) []).reverse ∧ ((y : β) → zip' (x :: xs).reverse (y :: ys).reverse = (zip' (x :: xs) (y :: ys)).reverse) ∧ ((y : β) → xs.length = ys.length) ∧ ((y : β) → (h' : xs.length = ys.length) → xs.reverse.length = ys.reverse.length) ∧ ((y : β) → (vs : List β) → (hrev : [].length = vs.length) → zip' ([] ++ [x]) ([] ++ [y]) = zip' [] [] ++ [(x, y)] ∧ ((head✝ : β) → (tail✝ : List β) → zip' ([] ++ [x]) (head✝ :: tail✝ ++ [y]) = zip' [] (head✝ :: tail✝) ++ [(x, y)])) ∧ ((y : β) → (u : α) → (us : List α) → (vs : List β) → (hrev : (u :: us).length = vs.length) → zip' (u :: us ++ [x]) (vs ++ [y]) = zip' (u :: us) vs ++ [(x, y)])) : (x :: xs).length = ys.length → zip' (x :: xs).reverse ys.reverse = (zip' (x :: xs) ys).reverse"
